1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,46573HRTHS66700,110041345381,CLAYTON WAKARUSA,66700 STATE RD 19,WAKARUSA,ELKHART,IN,46573,,,41.525192,-86.001253,,BERKSHIRE HATHAWAY INC,118119528,BERKSHIRE HATHAWAY INC,NA,,NA,NO,321,Wood Products,,,,,,,321991,,,,,,1324222663383,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,47006RCCCH149LA,110030893380,RICCA CHEMICAL CO LLC,1490 LAMMERS PIKE,BATESVILLE,RIPLEY,IN,47006,,,39.294165,-85.199415,,ARMOR MANAGEMENT INC,026169538,ARMOR MANAGEMENT INC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1324222462463,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.600,14.600,0.000,0.000,0.000,0.000,14.600,0.000,0.000,0.000,0.000,0.000,0.000,14.600,,PRODUCTION,0.870
2024,46962PTBRF868E8,110032592317,POET BIOREFINING-NORTH MANCHESTER LLC,868 E 800 N,NORTH MANCHESTER,WABASH,IN,46962,,,40.942267,-85.779414,,POET HOLDING CO LLC,037463009,POET HOLDING CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1324222458200,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,18.000,2100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2118.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2118.000,0.000,0.000,2118.000,0.000,0.000,0.000,0.000,0.000,0.000,62000.000,0.000,64118.000,,PRODUCTION,1.030
2024,47501GRNPR2000S,110041204265,GRAIN PROCESSING CORP,1443 S 300 W,WASHINGTON,DAVIESS,IN,47501,,,38.633730,-87.222313,,KENT CORP,005269923,KENT CORP,NA,,NA,NO,311,Food,,,,,,,311221,325193,312140,311119,,,1324222805119,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,152.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,0.000,0.000,152.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.000,,PRODUCTION,0.980
2024,4650WZNGRD524NB,110070205228,OZINGA READY-MIX CONCRETE - BREMEN,524 N BOWEN AVE,BREMEN,MARSHALL,IN,46506,,,41.450839,-86.156066,,OZINGA BROS INC,NA,OZINGA BROS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222418749,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,,PRODUCTION,1.310
2024,46725STLDY2601C,110009569216,STEEL DYNAMICS INC STRUCTURAL & RAIL DIV,2601 COUNTY RD 700 E,COLUMBIA CITY,WHITLEY,IN,46725,,,41.124967,-85.357051,,STEEL DYNAMICS INC,NA,STEEL DYNAMICS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324222844969,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,99.180,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.610,0.114,0.000,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.070,0.133,0.000,0.000,0.000,0.000,0.000,42.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.317,141.927,0.000,0.000,99.610,42.203,0.114,0.000,0.000,0.000,0.000,0.000,0.000,141.927,,PRODUCTION,0.900
2024,46327QNXLS14121,110000398007,NIAGARA LASALLE CORP-HAMMOND PLANT,1412 150TH ST,HAMMOND,LAKE,IN,46327,,,41.623086,-87.493994,,NIAGARA LASALLE CORP,827435355,NIAGARA LASALLE CORP,NA,,NA,NO,331,Primary Metals,,,,,,,331221,,,,,,1324222627592,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.620,0.000,3.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.620,0.000,74801.170,0.000,0.000,0.000,74801.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74804.790,3.620,0.000,0.000,0.000,0.000,3.620,0.000,0.000,0.000,74801.170,0.000,0.000,74804.790,,PRODUCTION,0.900
2024,46526STLLT1201E,110000399159,KENNAMETAL STELLITE,1201 N EISENHOWER,GOSHEN,ELKHART,IN,46526,,,41.557468,-85.818365,,KENNAMETAL INC,004397659,KENNAMETAL INC,NA,,NA,NO,331,Primary Metals,,,,,,,331492,,,,,,1324222557264,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,306.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17000.000,0.000,0.000,17000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17000.000,306.000,0.000,0.000,306.000,0.000,0.000,0.000,0.000,0.000,17000.000,0.000,0.000,17306.000,,PRODUCTION,0.570
2024,46304BTHLHBURNS,110000607558,CLEVELAND-CLIFFS BURNS HARBOR LLC,250 W US HWY 12,BURNS HARBOR,PORTER,IN,46304,,,41.668476,-86.994902,,CLEVELAND-CLIFFS INC,147964571,CLEVELAND-CLIFFS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324223186697,Carbon disulfide,NO,0000075150,75-15-0,5348,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,17.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.420,0.000,0.000,0.000,0.000,0.000,20.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.610,21.110,0.000,0.384,17.090,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.010,18.084,3.040,PRODUCTION,0.990
2024,46268KRMSX8431G,110022827618,PIEZOTECH LLC,8431 GEORGETOWN RD,INDIANAPOLIS,MARION,IN,46268,,,39.908371,-86.240748,,AMPHENOL CORP,177220647,AMPHENOL CORP,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334419,,,,,,1324222534214,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,4620.000,1.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4622.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4622.001,4624.001,0.000,0.000,2.000,1.000,4621.001,0.000,0.000,0.000,0.000,0.000,0.000,4624.001,,PRODUCTION,2.920
2024,4756WWBBWH984WE,110020159843,WEBB WHEEL PRODUCTS INC OEM,9840 W STATE RD 66,TELL CITY,PERRY,IN,47586,,,37.982636,-86.775266,,WEBB WHEEL PRODUCTS INC,364503391,WEBB WHEEL PRODUCTS INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336340,,,,,,1324222632263,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29222.000,0.000,0.000,0.000,29222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29222.000,0.000,0.000,29222.000,,PRODUCTION,6.230
2024,47905STLYM3300U,110000745971,PRIMARY PRODUCTS INGREDIENTS AMERICAS LLC,3300 US 52 S,LAFAYETTE,TIPPECANOE,IN,47905,,,40.380227,-86.840425,,PRIMARY PRODUCTS FINANCE LLC,122320559,KPS CAPITAL PARTNERS,NA,,NA,NO,311,Food,,,,,,,311221,,,,,,1324222605368,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8430.500,75874.500,84305.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8430.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75874.500,0.000,84305.000,8430.500,0.000,0.000,0.000,0.000,8430.500,0.000,0.000,0.000,0.000,0.000,75874.500,84305.000,,PRODUCTION,1.030
2024,46278PRCDS6022C,110002114881,PRC-DESOTO INTERNATIONAL INC.,6022 CORPORATE WAY,INDIANAPOLIS,MARION,IN,46278,,,39.872995,-86.266020,,PPG INDUSTRIES INC,001344803,PPG INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325520,325510,,,,,1324222896868,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,760.000,0.000,760.000,0.000,90.000,0.000,0.000,0.000,0.000,90.000,0.000,850.000,1100.000,0.000,0.000,1100.000,0.000,0.000,0.000,760.000,0.000,0.000,0.000,90.000,1950.000,,PRODUCTION,1.670
2024,46368MDWSTROUTE,110056963282,US STEEL CORP MIDWEST PLANT,6300 US HWY 12,PORTAGE,PORTER,IN,46368,,,41.619433,-87.166452,,US STEEL CORP,029990699,US STEEL CORP,NA,,NA,NO,331,Primary Metals,,,,,,,331221,332813,,,,,1324222830921,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,12.000,5600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5612.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5612.000,0.000,0.000,5612.000,0.000,0.000,0.000,0.000,0.000,0.000,30000.000,0.000,35612.000,,PRODUCTION,1.090
2024,46285LLLLY1555K,110017392819,LILLY TECHNOLOGY CENTER,1555 S HARDING ST,INDIANAPOLIS,MARION,IN,46221,,,39.744526,-86.187136,,ELI LILLY & CO,006421325,ELI LILLY & CO,NA,,NA,NO,325,Chemicals,,,,,,,325412,325411,,,,,1324222984965,Acetonitrile,NO,0000075058,75-05-8,5272,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2201.000,6844.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9045.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,770230.000,0.000,0.000,0.000,0.000,770230.000,0.000,0.000,0.000,0.000,3394136.000,0.000,0.000,0.000,0.000,3394136.000,0.000,4164366.000,9045.000,0.000,0.000,9045.000,0.000,0.000,0.000,0.000,0.000,770230.000,0.000,3394136.000,4173411.000,,PRODUCTION,1.210
2024,47532RSTKRSTHEN,110000403395,MBCI-FERDINAND OPERATION,614 W 3RD ST,FERDINAND,DUBOIS,IN,47532,,,38.219567,-86.870182,,MASTERBRAND INC.,118812674,MASTERBRAND INC,NA,,NA,NO,337,Furniture,,,,,,,337110,,,,,,1324222758118,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,12175.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12175.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4309.690,0.000,0.000,0.000,0.000,4309.690,349.420,828.150,1177.570,0.000,0.000,15.410,0.000,0.000,0.000,15.410,0.000,5502.670,12175.200,0.000,0.000,12175.200,0.000,0.000,0.000,1177.570,0.000,4309.690,665.800,15.410,18343.670,,PRODUCTION,1.100
2024,47274CRGLL401AG,110000402430,ANDERSONS INC,101 AGRICO LN,SEYMOUR,JACKSON,IN,47274,,,38.959269,-85.862479,,THE ANDERSONS INC,007903628,THE ANDERSONS INC,NA,,NA,NO,325,Chemicals,,,,,,,325311,,,,,,1324222723759,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,750.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,1250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1250.000,0.000,0.000,1250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1250.000,,ACTIVITY,1.140
2024,47394TMSCN2INKS,110020518590,TOA WINCHESTER LLC,200 INKS DR,WINCHESTER,RANDOLPH,IN,47394,,,40.174451,-84.993591,,NA,,NA,NA,,NA,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1324223057617,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114504.000,114504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114504.000,0.000,0.000,114504.000,,PRODUCTION,1.300
2024,46515SCLMN23841,110002115229,HYDRO EXTRUSION USA LLC,3406 REEDY DR,ELKHART,ELKHART,IN,46514,,,41.727488,-85.927038,,HYDRO EXTRUSION USA LLC,939541129,HYDRO EXTRUSION USA LLC,NORSK HYDRO ASA,515010643,NORSK HYDRO ASA,NO,331,Primary Metals,,,,,,,331318,,,,,,1324222738092,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.250,0.000,0.250,0.000,0.000,0.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.190,0.000,111.260,0.000,0.000,0.000,111.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.450,1.210,0.000,0.000,0.020,0.158,1.033,0.000,0.000,0.000,111.260,0.000,0.000,112.470,,PRODUCTION,0.840
2024,47586WPCFN9856S,110009973831,WAUPACA FOUNDRY-PLANT 5,9856 STATE HWY 66,TELL CITY,PERRY,IN,47586,,,37.982867,-86.775432,,MONOMOY CAPITAL PARTNERS LLC,791067080,MONOMOY CAPITAL PARTNERS LLC,NA,,NA,NO,331,Primary Metals,,,,,,,331511,,,,,,1324223055068,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,25222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25222.000,0.000,0.000,25222.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25222.000,,PRODUCTION,1.010
2024,46383WNSCR2552I,110000398310,AOC LLC,2552 INDUSTRIAL DR,VALPARAISO,PORTER,IN,46383,,,41.448477,-87.017370,,ALPHA CORP,876314329,ALPHA CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222706552,"N,N-Dimethylaniline",NO,0000121697,121-69-7,31880,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,358.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,358.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.920,0.000,0.000,0.000,0.000,517.920,0.000,517.920,358.840,0.000,0.000,358.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.920,876.760,,PRODUCTION,0.370
2024,4790WHRTLN37DAV,110055152445,HEARTLAND AUTOMOTIVE,3700 DAVID HOWARTH DR,LAFAYETTE,TIPPECANOE,IN,47909,,,40.365687,-86.834650,,SHIGERU CO LTD,NA,SHIGERU CO LTD,NA,,NA,NO,336,Transportation Equipment,,,,,,,336360,,,,,,1324222757573,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2744.000,24694.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27438.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5430.000,5430.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5430.000,27438.000,0.000,0.000,27438.000,0.000,0.000,0.000,5430.000,0.000,0.000,0.000,0.000,32868.000,,PRODUCTION,1.050
2024,47670TYTMT4000T,110058771495,TOYOTA MOTOR MANUFACTURING INDIANA INC,4000 TULIP TREE DR,PRINCETON,GIBSON,IN,47670,,,38.292623,-87.566671,,TOYOTA MOTOR N.A. INC,NA,TOYOTA MOTOR NORTH AMERICA INC,TOYOTA MOTOR CORP,NA,TOYOTA MOTOR CORP,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324223229473,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,449.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,449.000,17.500,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.200,0.000,0.000,0.000,802.000,0.000,0.000,838.700,0.000,175.000,0.000,0.000,6496.000,6671.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7509.700,1287.700,0.000,0.000,449.000,30.225,808.475,0.000,0.000,0.000,6671.000,0.000,0.000,7958.700,,PRODUCTION,0.910
2024,4713WRLLFR125NR,110042001142,ROLL FORMING CORP,1205 NORTH ACCESS ROAD,JEFFERSONVILLE,CLARK,IN,47130,,,38.288649,-85.721062,,VOESTALPINE,NA,VOESTALPINE US HOLDING LLC,NA,,VOESTALPINE AG,NO,332,Fabricated Metals,,,,,,,332114,,,,,,1324222933943,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79371.000,79371.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79371.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79371.000,0.000,0.000,79371.000,,ACTIVITY,0.870
